ชื่อสินค้า,Product ID,ตัวเลือก,ID ตัวเลือก,SKU,DB Code
ปั๊มสามสูบพ่นยา โครงดำ โครงดำปั๊มพ่นยา แท่นวางปั๊มพ่นยา ปั๊มพ่นยา 3 สูบ,1733362430252975945,,1733362401343997769,โครงดำ,MISSING_IN_DB
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"ชนเครื่อง+น็อตธรรมดา,3นิ้ว",1733362440658323273,ชนเครื่อง+น็อตธรรมดา  3นิ้ว,2401+2402
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"ชนเครื่อง+น็อตฮอนด้า,2นิ้ว",1733362440658388809,ชนเครื่อง+น็อตฮอนด้า  2นิ้ว,2401+2403
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"ชนเครื่อง+น็อตฮอนด้า,3นิ้ว",1733362440658454345,ชนเครื่อง+น็อตฮอนด้า  3นิ้ว,2401+2404
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"เพลาลอย,2นิ้ว",1733362468807149385,เพลาลอย  2นิ้ว,0064
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"เพลาลอย,3นิ้ว",1733362468807214921,เพลาลอย  3นิ้ว,0065
ปั๊มน้ำ ปั๊มเพลาลอย ปั๊มสูบน้ำ เพลาลอย 2 นิ้ว มีขนาด 2 นิ้วและ 3 นิ้ว ปั๊มน้ำ 2 นิ้ว เพลาลอยสูบน้ำ,1733362414513063753,"ชนเครื่อง+น็อตธรรมดา,2นิ้ว",1733362468807280457,ชนเครื่อง+น็อตธรรมดา  2นิ้ว,2401+2405
สายพ่นยา สายอัดฉีด สายแรงดัน เก็นได(20 เมตร) ขนาด 8.5*14 mm ความหนา 5 ชั้น สายพ่นยาแรงดันสูง สายพ่นยา100เมตร5ชั้น,1733362447179876169,,1733362431557928777,พรีเมี่ยม20,1177
ปั๊มพ่นยา3สูบ รุ่นทูอินวัน น้ำย้อนอัตโนมัติลูกสูบเซรามิค 6หุน และ 1นิ้ว ปั๊ม3สูบพ่นยา ปั๊มพ่นยา ปั๊มพ่นยาแรงดันสูง ปั๊มอัดแรงดัน ปั๊มล้างรถ ปั๊มล้างแอร์ ปั๊มฉีดปลวก,1733362461857711945,6หุนทูอินวันเซรามิค,1733362440657012553,6หุนทูอินวันเซรามิค,0067
ปั๊มพ่นยา3สูบ รุ่นทูอินวัน น้ำย้อนอัตโนมัติลูกสูบเซรามิค 6หุน และ 1นิ้ว ปั๊ม3สูบพ่นยา ปั๊มพ่นยา ปั๊มพ่นยาแรงดันสูง ปั๊มอัดแรงดัน ปั๊มล้างรถ ปั๊มล้างแอร์ ปั๊มฉีดปลวก,1733362461857711945,1นิ้วทูอินวันเซรามิค,1733362440657078089,1นิ้วทูอินวันเซรามิค,0068
เครื่องพ่นยา น้ำหนักเบา แบตเตอรี่ ขนาด16ลิตร เครื่อง พ่นยา แบตเตอรี่ ถังพ่นยา ถังพ่น ถังสะพายหลัง เครื่องฉีดน้ำ เครื่องล้างแอร์ พ่นยา ถังฉีดยาแมลง,1733362441512322889,16Lลิเธียม,1733362470384863049,16Lลิเธียม,0069
เครื่องพ่นยา น้ำหนักเบา แบตเตอรี่ ขนาด16ลิตร เครื่อง พ่นยา แบตเตอรี่ ถังพ่นยา ถังพ่น ถังสะพายหลัง เครื่องฉีดน้ำ เครื่องล้างแอร์ พ่นยา ถังฉีดยาแมลง,1733362441512322889,20Lลิเธียม,1733362470384928585,20Lลิเธียม,0070
ปั๊มหอยโข่งไฟฟ้า2 นิ้ว 2แรงม้า มอเตอร์ทองแดง Nakita รุ่น MHF5AM มอเตอร์ทองแดง 100เปอร์เซ็น ใบพัดสแตนเลส,1733362446595884873,หอยโข่งไฟฟ้า 2แรง MHF5AM,1733362402582824777,หอยโข่งไฟฟ้า 2แรง MHF5AM,1107
ปั๊มหอยโข่งไฟฟ้า2 นิ้ว 2แรงม้า มอเตอร์ทองแดง Nakita รุ่น MHF5AM มอเตอร์ทองแดง 100เปอร์เซ็น ใบพัดสแตนเลส,1733361646975681882,หอยโข่งไฟฟ้า 2แรง MHF5AM,1733362168226219354,หอยโข่งไฟฟ้า 2แรง MHF5AM,1107
ถังพ่นยาแบตลิเธียม ชาร์จไว แบตทน 16/20ลิตร ถังพ่นยาแบตเตอรรี่ รุ่นใหม่ หัวพ่น 4 แบบ ถังพ่นยาฟฟ้า ถังพ่นยาสะพายหลัง ถังพ่นยแบตเตอร์รี่,1733356425244149082,16Lลิเธียม,1733356386016462170,16Lลิเธียม,0069
ถังพ่นยาแบตลิเธียม ชาร์จไว แบตทน 16/20ลิตร ถังพ่นยาแบตเตอรรี่ รุ่นใหม่ หัวพ่น 4 แบบ ถังพ่นยาฟฟ้า ถังพ่นยาสะพายหลัง ถังพ่นยแบตเตอร์รี่,1733356425244149082,20Lลิเธียม,1733356386016527706,20Lลิเธียม,0070
ถังพ่นยาแบตลิเธียม ชาร์จไว แบตทน 16/20ลิตร ถังพ่นยาแบตเตอรรี่ รุ่นใหม่ หัวพ่น 4 แบบ ถังพ่นยาฟฟ้า ถังพ่นยาสะพายหลัง ถังพ่นยแบตเตอร์รี่,1733356425244149082,18Lลิเธียม,1733669527599285594,16Lลิเธียม,0069
ปั๊มพ่นยา3สูบ ลูกสูบเซรามิค 6หุน และ 1นิ้ว ปั๊ม3สูบพ่นยา ปั๊มพ่นยา ปั๊มพ่นยาแรงดันสูง ปั๊มอัดแรงดัน ปั๊มล้างรถ ปั๊มล้างแอร์ ปั๊มฉีดปลวก,1733356349882729818,6หุนทูอินวัน เซรามิค TMS,1733375992892917082,6หุนทูอินวัน เซรามิค TMS,1087
